Title,Property Size,Bedrooms,Bathrooms,Furnishing,Region,Region Name,Region Parent Name,Is Boost,Price
"3bdrm Block of Flats in Unity Estate Off, Alimosho for sale",650.0,3,3,Unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,Diamond,200000000.0
"4bdrm Duplex in Secured Area, Dopemu for sale",300.0,4,4,Semi Furnished,"Alimosho, Dopemu",Dopemu,Lagos State,Enterprise,190000000.0
"2bdrm Block of Flats in Secured Estate, Ogba GRA for sale",900.0,2,2,Semi Furnished,"Ogba, Ogba GRA",Ogba GRA,Lagos State,Enterprise,120000000.0
"4bdrm Duplex in Lifecamp, Abuja for sale",300.0,4,5,Semi Furnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Enterprise,110000000.0
5bdrm Duplex in Ikotun / Ikotun/Igando for sale,600.0,5,5,Unfurnished,"Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,Lagos State,Diamond,150000000.0
4bdrm Duplex in Ikate for sale,500.0,4,4,Semi Furnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,450000000.0
4bdrm Duplex in Adeniyi Jones Lagos for sale,150.0,4,5,Semi Furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Enterprise,320000000.0
4bdrm Duplex in Maryland Lagos for sale,450.0,4,5,Unfurnished,"Lagos State, Maryland",Maryland,Lagos State,Enterprise,320000000.0
4bdrm Duplex in Orchid Lekki Lagos for sale,250.0,4,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,180000000.0
Furnished 5bdrm Duplex in Adeniyi Jones Ikeja for sale,150.0,5,6,Furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Enterprise,650000000.0
4bdrm Duplex in Ogudu GRA for sale,500.0,4,5,Unfurnished,"Ogudu, Ogudu GRA",Ogudu GRA,Lagos State,Enterprise,450000000.0
Furnished 3bdrm Apartment in Adeniyi Jones Ikeja for sale,150.0,3,4,Furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Enterprise,300000000.0
2bdrm Apartment in Lekki Phase 1 for sale,1000.0,2,2,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,200000000.0
"4bdrm Duplex in In A Gated Estate, Ado / Ajah for sale",200.0,4,4,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Diamond,140000000.0
"4bdrm Duplex in Admiralty Estate, Asokoro for sale",1000.0,4,4,Unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),Diamond,915000000.0
1bdrm Apartment in Ologolo for sale,100.0,1,1,Unfurnished,"Lekki, Ologolo",Ologolo,Lagos State,Enterprise,90000000.0
2bdrm Apartment in Lekki Phase 1 for sale,100.0,2,2,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,270000000.0
"3bdrm Duplex in Oribanwa Phase 2, for sale",100.0,3,3,Unfurnished,"Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,Enterprise,110000000.0
Furnished 5bdrm Duplex in Oluyole for sale,500.0,5,5,Furnished,"Oyo State, Oluyole",Oluyole,Oyo State,Enterprise,385000000.0
"5bdrm Duplex in Estate, Guzape District for sale",2000.0,5,5,Unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),Enterprise,1100000000.0
3bdrm Apartment in Lekki Phase 1 Lagos for sale,500.0,3,3,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,340000000.0
3bdrm Block of Flats in Katampe (Main) for sale,300.0,3,3,Semi Furnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Enterprise,150000000.0
"4bdrm Duplex in Opic, Isheri North for sale",400.0,4,5,Semi Furnished,"Ojodu, Isheri North",Isheri North,Lagos State,Enterprise,270000000.0
"3bdrm Block of Flats in Afijagba, Alakia for sale",557.0,3,3,Unfurnished,"Ibadan, Alakia",Alakia,Oyo State,Diamond,50000000.0
"4bdrm Duplex in Opic, Isheri North for sale",350.0,4,5,Semi Furnished,"Ojodu, Isheri North",Isheri North,Lagos State,Enterprise,220000000.0
"5bdrm Duplex in Ajah, Lekki for sale",320.0,5,6,Semi Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,300000000.0
5bdrm Duplex in Lekki Lagos for sale,300.0,5,5,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,600000000.0
"1bdrm Apartment in A Secured Gated, Ologolo for sale",300.0,1,1,Unfurnished,"Lekki, Ologolo",Ologolo,Lagos State,Diamond,80000000.0
"4bdrm Duplex in A Well Serene And, Lekki Phase 1 for sale",480.0,4,4,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,1100000000.0
3bdrm Bungalow in Ibadan for sale,1000.0,3,4,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,75000000.0
2bdrm Block of Flats in Ibadan for sale,600.0,2,3,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,19000000.0
"4bdrm Penthouse in Ajao Estate, Airport Road / Oshodi for sale",1000.0,4,4,Unfurnished,"Oshodi, Airport Road / Oshodi",Airport Road / Oshodi,Lagos State,Diamond,250000000.0
3bdrm Block of Flats in Igbogbo Selewu for sale,600.0,3,3,Unfurnished,"Ikorodu, Igbogbo",Igbogbo,Lagos State,Diamond,85000000.0
4bdrm Duplex in Durumi for sale,350.0,4,4,Unfurnished,"Abuja (FCT), Durumi",Durumi,Abuja (FCT),Enterprise,250000000.0
2bdrm Block of Flats in Kaura for sale,300.0,2,2,Unfurnished,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),Enterprise,100000000.0
2bdrm Block of Flats in Obio-Akpor for sale,4200.0,2,3,Unfurnished,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,Diamond,550000000.0
"3bdrm Block of Flats in With Bq, Dakibiyu for sale",2000.0,3,4,Semi Furnished,"Abuja (FCT), Dakibiyu",Dakibiyu,Abuja (FCT),Diamond,160000000.0
"5bdrm Penthouse in Kolapo Ishola Gra, Akobo for sale",350.0,5,6,Semi Furnished,"Ibadan, Akobo",Akobo,Oyo State,Enterprise,370000000.0
"4bdrm Duplex in Akala-Expressway, for sale",500.0,4,5,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Enterprise,70000000.0
"5bdrm Bungalow in Okebadan Estate, for sale",500.0,5,5,Semi Furnished,"Ibadan, Akobo",Akobo,Oyo State,Diamond,125000000.0
4bdrm Duplex in Kaura for sale,150.0,4,5,Unfurnished,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),Diamond,160000000.0
4bdrm Duplex in Mabushi for sale,260.0,4,5,Unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,380000000.0
4bdrm Duplex in Lugbe District for sale,310.0,4,4,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Diamond,390000000.0
2bdrm Block of Flats in Jahi for sale,100.0,2,3,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Diamond,120000000.0
3bdrm Block of Flats in Mabushi for sale,180.0,3,5,Unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,230000000.0
4bdrm Duplex in Kado for sale,250.0,4,5,Unfurnished,"Abuja (FCT), Kado",Kado,Abuja (FCT),Diamond,450000000.0
3bdrm Block of Flats in Katampe (Main) for sale,200.0,3,4,Semi Furnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Diamond,130000000.0
Furnished 4bdrm Duplex in Phase 1 for sale,1450.0,4,4,Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,600000000.0
Furnished 5bdrm Duplex in Katampe Extension for sale,500.0,5,5,Furnished,"Katampe, Katampe Extension",Katampe Extension,Abuja (FCT),Enterprise,550000000.0
"2bdrm Apartment in Mobile Road, Ajah for sale",200.0,2,2,Semi Furnished,"Lagos State, Ajah",Ajah,Lagos State,Enterprise,80000000.0
4bdrm Duplex in Ologolo for sale,290.0,4,4,Unfurnished,"Lekki, Ologolo",Ologolo,Lagos State,Enterprise,250000000.0
5bdrm Duplex in Agungi for sale,250.0,5,5,Unfurnished,"Lekki, Agungi",Agungi,Lagos State,Enterprise,250000000.0
Furnished 5bdrm Duplex in Osapa london for sale,450.0,5,5,Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,430000000.0
"4bdrm Duplex in Alpha Beach Road, Chevron for sale",220.0,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,190000000.0
Furnished 5bdrm Duplex in Osapa london for sale,750.0,5,5,Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,1100000000.0
"5bdrm Duplex in Cowrie Creek, Ikate for sale",400.0,5,5,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,900000000.0
1bdrm Apartment in Igbo-efon for sale,250.0,1,1,Unfurnished,"Lekki, Igbo-efon",Igbo-efon,Lagos State,Enterprise,65000000.0
Furnished 12bdrm Apartment in Orita Challenge for sale,700.0,12,14,Furnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,210000000.0
"4bdrm Duplex in Orchid Road, Ikota for sale",284.0,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,290000000.0
Furnished 5bdrm Duplex in Zone B for sale,600.0,5,6,Furnished,"Apo District, Zone B",Zone B,Abuja (FCT),Enterprise,650000000.0
"4bdrm Bungalow in Promiseland Elebu, Akala Express for sale",500.0,4,5,Semi Furnished,"Ibadan, Akala Express",Akala Express,Oyo State,Enterprise,80000000.0
4bdrm Duplex in Utako for sale,300.0,4,4,Unfurnished,"Abuja (FCT), Utako",Utako,Abuja (FCT),Enterprise,710000000.0
"5bdrm Duplex in Orchid, Chevron for sale",360.0,5,5,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,420000000.0
Furnished 2bdrm Apartment in Lekki for sale,360.0,2,2,Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,280000000.0
3bdrm Apartment in Ifako-Gbagada for sale,350.0,3,3,Semi Furnished,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Lagos State,Enterprise,145000000.0
7bdrm Block of Flats in Ayobo for sale,600.0,7,7,Semi Furnished,"Ipaja, Ayobo",Ayobo,Lagos State,Diamond,68000000.0
"6bdrm Duplex in Peace Estate, Baruwa for sale",600.0,6,6,Unfurnished,"Ipaja, Baruwa",Baruwa,Lagos State,Diamond,170000000.0
4bdrm Duplex in Adeniyi Jones Ikeja for sale,350.0,4,5,Semi Furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Diamond,400000000.0
"5bdrm Duplex in Estate, Ado / Ajah for sale",250.0,5,5,Semi Furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,200000000.0
"3bdrm Bungalow in Lugbe, FHA for sale",900.0,3,4,Unfurnished,"Lugbe District, FHA",FHA,Abuja (FCT),Diamond,120000000.0
4bdrm Duplex in Lugbe for sale,750.0,4,5,Semi Furnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Abuja (FCT),Diamond,120000000.0
"5bdrm Duplex in Estate, Chevron for sale",400.0,5,5,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,650000000.0
"3bdrm Bungalow in Goldmind Estate, FHA for sale",750.0,3,3,Unfurnished,"Lugbe District, FHA",FHA,Abuja (FCT),Diamond,35000000.0
2bdrm Block of Flats in Dakibiyu for sale,750.0,2,3,Semi Furnished,"Abuja (FCT), Dakibiyu",Dakibiyu,Abuja (FCT),Diamond,55000000.0
4bdrm Duplex in Adeniyi Jones Axis for sale,400.0,4,4,Unfurnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Diamond,430000000.0
"5bdrm Duplex in Orchild Road, Chevron for sale",500.0,5,5,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,400000000.0
15bdrm Block of Flats in Ago for sale,742.0,15,15,Semi Furnished,"Isolo, Ago Palace",Ago Palace,Lagos State,Diamond,200000000.0
3bdrm Apartment in Ipaja for sale,350.0,3,3,Unfurnished,"Lagos State, Ipaja",Ipaja,Lagos State,Enterprise,65000000.0
Furnished 3bdrm Duplex in Gbagada Lagos for sale,150.0,3,4,Furnished,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Lagos State,Enterprise,210000000.0
4bdrm Duplex in Ogudu Gra for sale,400.0,4,6,Unfurnished,"Ogudu, Ogudu GRA",Ogudu GRA,Lagos State,Enterprise,550000000.0
4bdrm Duplex in Oko Oba Agege Lagos for sale,450.0,4,5,Unfurnished,"Agege, Oko-Oba",Oko-Oba,Lagos State,Enterprise,260000000.0
4bdrm Duplex in Gbagada Lagos for sale,150.0,4,5,Semi Furnished,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Lagos State,Enterprise,350000000.0
"5bdrm Duplex in Custom Gate, Oluyole Estate for sale",383.0,5,5,Semi Furnished,"Ibadan, Oluyole Estate",Oluyole Estate,Oyo State,Diamond,165000000.0
5bdrm Duplex in Akobo Estate Ibadan for sale,400.0,5,6,Semi Furnished,"Ibadan, Akobo",Akobo,Oyo State,Diamond,200000000.0
"5bdrm Duplex in Judges Quarters, Gwarinpa for sale",1000.0,5,5,Unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Diamond,350000000.0
Furnished 2bdrm Block of Flats in Lekki Phases One for sale,700.0,2,2,Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,230000000.0
Furnished 4bdrm Duplex in Private Estate Ajah for sale,800.0,4,4,Furnished,"Lagos State, Ajah",Ajah,Lagos State,Diamond,130000000.0
Furnished 4bdrm Duplex in Private Estate Ikota for sale,600.0,4,4,Furnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,220000000.0
"4bdrm Duplex in In A Gated Estate, Ado / Ajah for sale",250.0,4,4,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Diamond,185000000.0
"5bdrm Duplex in Ajah Blenco In A, Sangotedo for sale",300.0,5,5,Unfurnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Diamond,180000000.0
"Furnished 4bdrm Duplex in Orchids Roads Lekki, Chevron for sale",600.0,4,4,Furnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,250000000.0
3bdrm Bungalow in Benin City for sale,450.0,3,3,Unfurnished,"Edo State, Benin City",Benin City,Edo State,Diamond,100000000.0
"Furnished 4bdrm Duplex in Water Front Estate, GRA Phase 1 for sale",600.0,4,4,Furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Enterprise,350000000.0
"Furnished 4bdrm Duplex in Ojodu, Magodo Isheri for sale",400.0,4,4,Furnished,"Ojodu, Magodo Isheri",Magodo Isheri,Lagos State,Enterprise,240000000.0
5bdrm Duplex in Mabushi for sale,250.0,5,5,Unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,200000000.0
"4bdrm Duplex in Orchid, Lekki for sale",100.0,4,4,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,160000000.0
"4bdrm Duplex in Airforce, Bashorun, Akobo for sale",400.0,4,4,Semi Furnished,"Ibadan, Akobo",Akobo,Oyo State,Enterprise,250000000.0
"5bdrm Duplex in Mobile Road, Ajah for sale",100.0,5,5,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,Enterprise,275000000.0
5bdrm Duplex in Orchid Lekki for sale,100.0,5,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,350000000.0
"4bdrm Duplex in Orchid, Lekki for sale",100.0,4,4,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,200000000.0
5bdrm Duplex in Second Lekki for sale,100.0,5,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,480000000.0
"Furnished 5bdrm Duplex in Ire Akari, Akala Express for sale",400.0,5,5,Furnished,"Ibadan, Akala Express",Akala Express,Oyo State,Enterprise,140000000.0
"5bdrm Duplex in Orchid, Lekki for sale",100.0,5,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,680000000.0
"5bdrm Duplex in Lekki Palm City, Ado / Ajah for sale",100.0,5,5,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,195000000.0
"4bdrm Duplex in Ajah, Lekki for sale",100.0,4,4,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,Enterprise,170000000.0
"4bdrm Duplex in General Paint, Off Lekki-Epe Expressway for sale",100.0,4,4,Unfurnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Lagos State,Enterprise,165000000.0
"Furnished 5bdrm Duplex in Dss Quarters Estate, Idishin for sale",450.0,5,5,Furnished,"Ibadan, Idishin",Idishin,Oyo State,Enterprise,170000000.0
4bdrm Duplex in Ikota for sale,100.0,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,130000000.0
"Furnished 3bdrm Block of Flats in Estate, Life Camp for sale",550.0,3,3,Furnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Enterprise,135000000.0
"9bdrm Mansion in Estate, Guzape District for sale",1100.0,9,8,Unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),Enterprise,1000000000.0
4bdrm Duplex in Lokogoma for sale,700.0,4,4,Unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),Diamond,280000000.0
Furnished 4bdrm Duplex in Governor Road Ikotun for sale,800.0,4,5,Furnished,"Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,Lagos State,Diamond,120000000.0
1bdrm Block of Flats in Katampe (Main) for sale,300.0,1,1,Semi Furnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Enterprise,120000000.0
4bdrm Duplex in Chevron for sale,350.0,4,5,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,450000000.0
4bdrm Duplex in Cchevron Drive for sale,200.0,4,4,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,340000000.0
5bdrm Duplex in Lekki for sale,325.0,5,6,Semi Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,230000000.0
4bdrm Maisonette in Lekki Phase 1 for sale,250.0,4,4,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,500000000.0
3bdrm Bungalow in Galadimawa for sale,600.0,3,4,Semi Furnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),Enterprise,320000000.0
Furnished 4bdrm Duplex in Katampe Extension for sale,900.0,4,5,Furnished,"Katampe, Katampe Extension",Katampe Extension,Abuja (FCT),Enterprise,470000000.0
"5bdrm Duplex in A Well Secured, Ikota for sale",400.0,5,6,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,380000000.0
"2bdrm Apartment in A Well Secured, Lekki Phase 1 for sale",350.0,2,3,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,330000000.0
"3bdrm Apartment in Chois Garden Estate, Abijo for sale",200.0,3,3,Semi Furnished,"Ibeju, Abijo",Abijo,Lagos State,Diamond,58000000.0
5bdrm Duplex in Idado for sale,600.0,5,5,Semi Furnished,"Lekki, Idado",Idado,Lagos State,Diamond,310000000.0
"Furnished 3bdrm Apartment in Oribanwa, Awoyaya for sale",650.0,3,3,Furnished,"Ibeju, Awoyaya",Awoyaya,Lagos State,Diamond,100000000.0
"2bdrm Block of Flats in Tose, Moniya Ibadan for sale",300.0,2,3,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,11000000.0
5bdrm Duplex in Durumi for sale,600.0,5,5,Unfurnished,"Abuja (FCT), Durumi",Durumi,Abuja (FCT),Enterprise,300000000.0
3bdrm Block of Flats in Idu Industrial for sale,400.0,3,3,Semi Furnished,"Abuja (FCT), Idu Industrial",Idu Industrial,Abuja (FCT),Diamond,80000000.0
7bdrm Duplex in Gwarinpa Karsana for sale,800.0,7,8,Semi Furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Diamond,470000000.0
"Furnished 4bdrm Bungalow in Ekerin., Ologuneru for sale",500.0,4,5,Furnished,"Ibadan, Ologuneru",Ologuneru,Oyo State,Enterprise,60000000.0
"4bdrm Bungalow in Model City Estate, Ojoo for sale",500.0,4,5,Unfurnished,"Ibadan, Ojoo",Ojoo,Oyo State,Enterprise,15000000.0
"3bdrm Duplex in Chief Lateef Oyelade, Oluyole Estate for sale",350.0,3,4,Semi Furnished,"Ibadan, Oluyole Estate",Oluyole Estate,Oyo State,Enterprise,175000000.0
6bdrm Bungalow in Omi Adio for sale,300.0,6,1,Unfurnished,"Ibadan, Omi Adio",Omi Adio,Oyo State,Enterprise,8000000.0
2bdrm Bungalow in Apata for sale,209.0,2,2,Unfurnished,"Ibadan, Apata",Apata,Oyo State,Enterprise,35000000.0
4bdrm Maisonette in Mabushi for sale,200.0,4,5,Semi Furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,250000000.0
4bdrm Duplex in Mabushi for sale,300.0,4,5,Semi Furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Diamond,500000000.0
"Furnished 4bdrm Duplex in Kay  Farm Estate,, Ifako-Ogba for sale",400.0,4,5,Furnished,"Ogba, Ifako-Ogba",Ifako-Ogba,Lagos State,Diamond,260000000.0
2bdrm Duplex in Ushafa for sale,200.0,2,2,Unfurnished,"Bwari, Ushafa",Ushafa,Abuja (FCT),Diamond,60000000.0
5bdrm Duplex in Katampe (Main) for sale,400.0,5,6,Unfurnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Diamond,550000000.0
4bdrm Duplex in Life Camp for sale,250.0,4,5,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Diamond,200000000.0
4bdrm Duplex in Jahi for sale,250.0,4,5,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Diamond,300000000.0
4bdrm Duplex in Dawaki for sale,250.0,4,5,Unfurnished,"Gwarinpa, Dawaki",Dawaki,Abuja (FCT),Diamond,300000000.0
4bdrm Duplex in Jabi for sale,25.0,4,4,Semi Furnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),Diamond,350000000.0
"3bdrm Bungalow in Diamond Estate,  for sale",500.0,3,3,Semi Furnished,"Egbe/Idimu, Isheri / Egbe Idimu",Isheri / Egbe Idimu,Lagos State,Diamond,82000000.0
"4bdrm Bungalow in Diamond Estate, Isheri / Egbe Idimu for sale",400.0,4,4,Semi Furnished,"Egbe/Idimu, Isheri / Egbe Idimu",Isheri / Egbe Idimu,Lagos State,Diamond,120000000.0
4bdrm Block of Flats in Fatolu Ipaja for sale,650.0,4,3,Semi Furnished,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Lagos State,Diamond,135000000.0
3bdrm Duplex in Kubwa for sale,200.0,3,4,Semi Furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),Diamond,95000000.0
5bdrm Duplex in Lekki-1 Off Freedom for sale,400.0,5,5,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,1100000000.0
3bdrm Apartment in Lekki Phase 1 for sale,300.0,3,3,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,350000000.0
5bdrm Duplex in Chevron for sale,700.0,5,5,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,900000000.0
5bdrm Duplex in Ajah for sale,350.0,5,5,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,Diamond,430000000.0
4bdrm Duplex in Lekki Expressway for sale,250.0,4,4,Semi Furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,Enterprise,250000000.0
2bdrm Apartment in Lekki Phase 1 for sale,200.0,2,2,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,300000000.0
"4bdrm Duplex in Orchid, Chevron for sale",300.0,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,200000000.0
"4bdrm Duplex in Orchid, Chevron for sale",230.0,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,210000000.0
4bdrm Duplex in Sangotedo for sale,250.0,4,4,Unfurnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Enterprise,280000000.0
4bdrm Duplex in Ogombo for sale,1000.0,4,4,Unfurnished,"Ajah, Ogombo",Ogombo,Lagos State,Enterprise,135000000.0
3bdrm Duplex in Ikota for sale,300.0,3,3,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,90000000.0
4bdrm Duplex in Ikota for sale,250.0,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,90000000.0
"Furnished 3bdrm House in Idi Ope Estate Off, Oyo for sale",600.0,3,3,Furnished,"Oyo State, Oyo",Oyo,Oyo State,Diamond,90000000.0
"Furnished 4bdrm Duplex in Akote Estate, Akala Express for sale",500.0,4,4,Furnished,"Ibadan, Akala Express",Akala Express,Oyo State,Diamond,115000000.0
5bdrm Duplex in Ire Akari Estate for sale,550.0,5,5,Semi Furnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,150000000.0
Furnished 4bdrm Duplex in Main Jericho for sale,450.0,4,4,Furnished,"Ibadan, Jericho",Jericho,Oyo State,Diamond,250000000.0
"6bdrm Duplex in Efab Metropolis, Gwarinpa for sale",900.0,6,6,Unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Diamond,550000000.0
4bdrm Duplex in Ikota Lekki Eti-Osa for sale,600.0,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,220000000.0
4bdrm Duplex in Ologolo Lekki for sale,600.0,4,4,Unfurnished,"Lekki, Ologolo",Ologolo,Lagos State,Diamond,180000000.0
4bdrm Duplex in Sangotedo for sale,400.0,4,4,Unfurnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Diamond,150000000.0
